t_wall,t_rel,label,q1_cmd,q2_cmd,q1,q2,dq1,dq2,tau1,tau2,px,py,pz,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
0.000000,0.000000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677696,0.255426,0.800509,-0.974649,-7.556049,-0.404388,-0.120720,-0.839327,0.342675,-0.246253,0.054830,-0.303727,-0.091049,0.008909,-0.076932
0.020000,0.020000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677695,0.255425,0.799839,-0.976089,-7.563788,-0.404532,-0.120238,-0.839736,0.341674,-0.246253,0.054830,-0.303727,-0.091050,0.008910,-0.076930
0.040000,0.040000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677695,0.255425,0.799166,-0.977526,-7.571529,-0.404675,-0.119755,-0.840143,0.340672,-0.246254,0.054830,-0.303726,-0.091051,0.008911,-0.076929
0.060000,0.060000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677694,0.255425,0.798489,-0.978962,-7.579270,-0.404817,-0.119272,-0.840549,0.339669,-0.246254,0.054830,-0.303726,-0.091052,0.008912,-0.076927
0.080000,0.080000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677694,0.255424,0.797809,-0.980396,-7.587010,-0.404959,-0.118790,-0.840953,0.338666,-0.246254,0.054830,-0.303726,-0.091054,0.008912,-0.076925
0.100000,0.100000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677693,0.255424,0.797126,-0.981829,-7.594752,-0.405101,-0.118306,-0.841356,0.337663,-0.246254,0.054830,-0.303726,-0.091055,0.008913,-0.076924
0.120000,0.120000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677693,0.255424,0.796439,-0.983260,-7.602492,-0.405242,-0.117823,-0.841759,0.336659,-0.246254,0.054830,-0.303726,-0.091056,0.008914,-0.076922
0.140000,0.140000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677693,0.255424,0.795749,-0.984690,-7.610232,-0.405382,-0.117340,-0.842160,0.335655,-0.246254,0.054830,-0.303726,-0.091057,0.008914,-0.076921
0.160000,0.160000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677692,0.255424,0.795055,-0.986117,-7.617974,-0.405522,-0.116856,-0.842559,0.334650,-0.246254,0.054830,-0.303726,-0.091058,0.008915,-0.076920
0.180000,0.180000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677692,0.255424,0.794358,-0.987543,-7.625713,-0.405661,-0.116372,-0.842958,0.333645,-0.246254,0.054830,-0.303726,-0.091058,0.008915,-0.076919
0.200000,0.200000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677692,0.255424,0.793657,-0.988967,-7.633453,-0.405799,-0.115888,-0.843355,0.332640,-0.246254,0.054831,-0.303726,-0.091059,0.008915,-0.076918
0.220000,0.220000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677692,0.255424,0.792953,-0.990390,-7.641193,-0.405937,-0.115404,-0.843751,0.331633,-0.246254,0.054831,-0.303726,-0.091060,0.008916,-0.076917
0.240000,0.240000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677692,0.255424,0.792246,-0.991810,-7.648934,-0.406075,-0.114919,-0.844146,0.330627,-0.246254,0.054831,-0.303726,-0.091060,0.008916,-0.076916
0.260000,0.260000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677692,0.255424,0.791535,-0.993230,-7.656674,-0.406211,-0.114435,-0.844540,0.329620,-0.246253,0.054831,-0.303726,-0.091060,0.008916,-0.076916
0.280000,0.280000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677692,0.255424,0.790821,-0.994648,-7.664415,-0.406348,-0.113950,-0.844932,0.328613,-0.246253,0.054831,-0.303726,-0.091061,0.008916,-0.076916
0.300000,0.300000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677693,0.255424,0.790103,-0.996064,-7.672155,-0.406483,-0.113465,-0.845324,0.327605,-0.246253,0.054832,-0.303726,-0.091061,0.008916,-0.076916
0.320000,0.320000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677693,0.255424,0.789383,-0.997478,-7.679897,-0.406618,-0.112980,-0.845714,0.326597,-0.246253,0.054832,-0.303726,-0.091061,0.008916,-0.076916
0.340000,0.340000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677694,0.255424,0.788658,-0.998891,-7.687637,-0.406753,-0.112495,-0.846103,0.325588,-0.246253,0.054832,-0.303726,-0.091061,0.008916,-0.076916
0.360000,0.360000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677694,0.255425,0.787931,-1.000302,-7.695376,-0.406886,-0.112009,-0.846490,0.324579,-0.246253,0.054832,-0.303726,-0.091061,0.008916,-0.076916
0.380000,0.380000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677695,0.255425,0.787200,-1.001711,-7.703116,-0.407020,-0.111524,-0.846877,0.323569,-0.246253,0.054833,-0.303726,-0.091061,0.008916,-0.076917
0.400000,0.400000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677696,0.255425,0.786466,-1.003118,-7.710858,-0.407152,-0.111038,-0.847262,0.322559,-0.246253,0.054833,-0.303726,-0.091060,0.008916,-0.076918
0.420000,0.420000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677696,0.255426,0.785728,-1.004523,-7.718597,-0.407285,-0.110552,-0.847646,0.321548,-0.246253,0.054833,-0.303726,-0.091060,0.008915,-0.076919
0.440000,0.440000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677697,0.255426,0.784987,-1.005927,-7.726338,-0.407416,-0.110066,-0.848029,0.320537,-0.246253,0.054833,-0.303726,-0.091059,0.008915,-0.076920
0.460000,0.460000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677697,0.255426,0.784243,-1.007329,-7.734076,-0.407547,-0.109580,-0.848411,0.319526,-0.246253,0.054834,-0.303726,-0.091059,0.008915,-0.076921
0.480000,0.480000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677698,0.255426,0.783495,-1.008729,-7.741819,-0.407678,-0.109094,-0.848791,0.318514,-0.246253,0.054834,-0.303726,-0.091058,0.008914,-0.076922
0.500000,0.500000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677699,0.255427,0.782744,-1.010127,-7.749557,-0.407807,-0.108607,-0.849171,0.317501,-0.246253,0.054834,-0.303726,-0.091057,0.008914,-0.076924
0.520000,0.520000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677700,0.255427,0.781990,-1.011524,-7.757298,-0.407937,-0.108121,-0.849548,0.316488,-0.246253,0.054834,-0.303726,-0.091056,0.008914,-0.076925
0.540000,0.540000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677700,0.255427,0.781232,-1.012919,-7.765037,-0.408065,-0.107634,-0.849925,0.315475,-0.246253,0.054835,-0.303726,-0.091056,0.008913,-0.076927
0.560000,0.560000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677700,0.255428,0.780471,-1.014312,-7.772779,-0.408193,-0.107147,-0.850301,0.314461,-0.246253,0.054835,-0.303726,-0.091055,0.008913,-0.076928
0.580000,0.580000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677701,0.255428,0.779707,-1.015703,-7.780519,-0.408321,-0.106660,-0.850675,0.313447,-0.246253,0.054835,-0.303726,-0.091054,0.008913,-0.076930
0.600000,0.600000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677702,0.255428,0.778940,-1.017092,-7.788260,-0.408448,-0.106173,-0.851049,0.312432,-0.246253,0.054835,-0.303726,-0.091053,0.008912,-0.076931
0.620000,0.620000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677702,0.255428,0.778169,-1.018480,-7.796001,-0.408574,-0.105686,-0.851421,0.311417,-0.246253,0.054835,-0.303726,-0.091052,0.008912,-0.076933
0.640000,0.640000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677703,0.255429,0.777395,-1.019865,-7.803741,-0.408700,-0.105198,-0.851792,0.310401,-0.246253,0.054835,-0.303726,-0.091052,0.008912,-0.076934
0.660000,0.660000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677703,0.255429,0.776617,-1.021249,-7.811483,-0.408825,-0.104711,-0.852161,0.309385,-0.246253,0.054836,-0.303726,-0.091051,0.008911,-0.076936
0.680000,0.680000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677703,0.255429,0.775836,-1.022631,-7.819222,-0.408950,-0.104223,-0.852530,0.308368,-0.246253,0.054836,-0.303726,-0.091050,0.008911,-0.076937
0.700000,0.700000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677704,0.255429,0.775052,-1.024011,-7.826964,-0.409074,-0.103735,-0.852897,0.307351,-0.246253,0.054836,-0.303726,-0.091050,0.008911,-0.076939
0.720000,0.720000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677704,0.255429,0.774265,-1.025389,-7.834705,-0.409197,-0.103247,-0.853263,0.306334,-0.246253,0.054836,-0.303726,-0.091049,0.008911,-0.076940
0.740000,0.740000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677704,0.255430,0.773474,-1.026766,-7.842445,-0.409320,-0.102759,-0.853627,0.305316,-0.246253,0.054836,-0.303726,-0.091048,0.008911,-0.076941
0.760000,0.760000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677705,0.255430,0.772680,-1.028140,-7.850187,-0.409442,-0.102271,-0.853991,0.304297,-0.246253,0.054836,-0.303726,-0.091048,0.008911,-0.076943
0.780000,0.780000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677705,0.255430,0.771883,-1.029513,-7.857927,-0.409564,-0.101783,-0.854353,0.303279,-0.246253,0.054836,-0.303726,-0.091048,0.008911,-0.076944
0.800000,0.800000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677705,0.255430,0.771082,-1.030883,-7.865665,-0.409685,-0.101294,-0.854714,0.302259,-0.246253,0.054836,-0.303726,-0.091047,0.008910,-0.076945
0.820000,0.820000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677705,0.255430,0.770279,-1.032252,-7.873405,-0.409806,-0.100806,-0.855074,0.301240,-0.246253,0.054836,-0.303726,-0.091047,0.008910,-0.076945
0.840000,0.840000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677705,0.255430,0.769472,-1.033619,-7.881145,-0.409926,-0.100317,-0.855433,0.300220,-0.246253,0.054836,-0.303726,-0.091047,0.008910,-0.076946
0.860000,0.860000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677705,0.255430,0.768661,-1.034984,-7.888885,-0.410045,-0.099828,-0.855790,0.299199,-0.246253,0.054836,-0.303726,-0.091047,0.008910,-0.076947
0.880000,0.880000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677705,0.255430,0.767848,-1.036347,-7.896625,-0.410164,-0.099339,-0.856147,0.298178,-0.246253,0.054836,-0.303726,-0.091047,0.008911,-0.076947
0.900000,0.900000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677705,0.255430,0.767031,-1.037708,-7.904366,-0.410282,-0.098850,-0.856502,0.297157,-0.246253,0.054836,-0.303726,-0.091047,0.008911,-0.076948
0.920000,0.920000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677705,0.255430,0.766211,-1.039067,-7.912107,-0.410400,-0.098360,-0.856856,0.296135,-0.246253,0.054836,-0.303726,-0.091047,0.008911,-0.076948
0.940000,0.940000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677705,0.255430,0.765388,-1.040424,-7.919846,-0.410517,-0.097871,-0.857208,0.295113,-0.246253,0.054836,-0.303726,-0.091047,0.008911,-0.076949
0.960000,0.960000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677705,0.255430,0.764561,-1.041780,-7.927588,-0.410633,-0.097381,-0.857560,0.294090,-0.246253,0.054836,-0.303726,-0.091047,0.008911,-0.076949
0.980000,0.980000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677705,0.255430,0.763731,-1.043133,-7.935327,-0.410749,-0.096891,-0.857910,0.293067,-0.246253,0.054836,-0.303726,-0.091047,0.008912,-0.076949
1.000000,1.000000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677705,0.255430,0.762899,-1.044484,-7.943068,-0.410864,-0.096401,-0.858259,0.292043,-0.246253,0.054836,-0.303726,-0.091047,0.008912,-0.076950
1.020000,1.020000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677704,0.255430,0.762062,-1.045833,-7.950806,-0.410979,-0.095911,-0.858606,0.291020,-0.246253,0.054836,-0.303726,-0.091047,0.008912,-0.076950
1.040000,1.040000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677705,0.255430,0.761223,-1.047181,-7.958546,-0.411093,-0.095421,-0.858953,0.289995,-0.246253,0.054836,-0.303726,-0.091047,0.008912,-0.076950
1.060000,1.060000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677705,0.255430,0.760380,-1.048526,-7.966287,-0.411207,-0.094931,-0.859298,0.288971,-0.246253,0.054836,-0.303726,-0.091047,0.008912,-0.076950
1.080000,1.080000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677705,0.255430,0.759534,-1.049869,-7.974028,-0.411319,-0.094440,-0.859642,0.287946,-0.246253,0.054836,-0.303726,-0.091047,0.008913,-0.076950
1.100000,1.100000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677704,0.255429,0.758685,-1.051211,-7.981770,-0.411432,-0.093950,-0.859985,0.286920,-0.246253,0.054836,-0.303726,-0.091047,0.008913,-0.076950
1.120000,1.120000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677704,0.255429,0.757833,-1.052550,-7.989508,-0.411544,-0.093459,-0.860327,0.285894,-0.246253,0.054836,-0.303726,-0.091048,0.008913,-0.076950
1.140000,1.140000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677704,0.255429,0.756977,-1.053887,-7.997250,-0.411655,-0.092968,-0.860667,0.284868,-0.246253,0.054836,-0.303726,-0.091048,0.008913,-0.076950
1.160000,1.160000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677704,0.255429,0.756119,-1.055222,-8.004991,-0.411765,-0.092477,-0.861006,0.283841,-0.246253,0.054836,-0.303726,-0.091048,0.008914,-0.076950
1.180000,1.180000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677704,0.255429,0.755257,-1.056556,-8.012731,-0.411875,-0.091986,-0.861344,0.282814,-0.246253,0.054836,-0.303726,-0.091048,0.008914,-0.076950
1.200000,1.200000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677704,0.255429,0.754392,-1.057886,-8.020472,-0.411985,-0.091494,-0.861681,0.281787,-0.246253,0.054836,-0.303726,-0.091048,0.008914,-0.076950
1.220000,1.220000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677704,0.255429,0.753524,-1.059215,-8.028211,-0.412094,-0.091003,-0.862016,0.280759,-0.246253,0.054836,-0.303726,-0.091048,0.008914,-0.076950
1.240000,1.240000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677704,0.255429,0.752653,-1.060542,-8.035952,-0.412202,-0.090511,-0.862350,0.279731,-0.246253,0.054836,-0.303726,-0.091048,0.008914,-0.076950
1.260000,1.260000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677704,0.255429,0.751778,-1.061867,-8.043692,-0.412310,-0.090020,-0.862683,0.278702,-0.246253,0.054836,-0.303726,-0.091048,0.008914,-0.076950
1.280000,1.280000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677704,0.255429,0.750900,-1.063190,-8.051432,-0.412417,-0.089528,-0.863015,0.277673,-0.246253,0.054836,-0.303726,-0.091048,0.008914,-0.076951
1.300000,1.300000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677705,0.255430,0.750020,-1.064510,-8.059172,-0.412523,-0.089036,-0.863346,0.276644,-0.246253,0.054836,-0.303726,-0.091047,0.008914,-0.076951
1.320000,1.320000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677705,0.255430,0.749136,-1.065829,-8.066914,-0.412629,-0.088544,-0.863675,0.275613,-0.246253,0.054836,-0.303726,-0.091047,0.008914,-0.076952
1.340000,1.340000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677705,0.255430,0.748249,-1.067145,-8.074653,-0.412734,-0.088051,-0.864003,0.274583,-0.246253,0.054836,-0.303726,-0.091047,0.008914,-0.076952
1.360000,1.360000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677706,0.255430,0.747358,-1.068460,-8.082396,-0.412839,-0.087559,-0.864330,0.273553,-0.246253,0.054836,-0.303726,-0.091046,0.008914,-0.076952
1.380000,1.380000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677705,0.255430,0.746465,-1.069772,-8.090134,-0.412943,-0.087066,-0.864656,0.272522,-0.246253,0.054836,-0.303726,-0.091046,0.008914,-0.076952
1.400000,1.400000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677706,0.255430,0.745569,-1.071081,-8.097871,-0.413047,-0.086574,-0.864980,0.271490,-0.246253,0.054836,-0.303726,-0.091046,0.008914,-0.076953
1.420000,1.420000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677706,0.255430,0.744669,-1.072389,-8.105612,-0.413150,-0.086081,-0.865303,0.270459,-0.246253,0.054836,-0.303726,-0.091045,0.008914,-0.076953
1.440000,1.440000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677706,0.255430,0.743766,-1.073695,-8.113352,-0.413252,-0.085588,-0.865625,0.269426,-0.246253,0.054836,-0.303726,-0.091045,0.008914,-0.076954
1.460000,1.460000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677707,0.255430,0.742861,-1.074998,-8.121087,-0.413354,-0.085095,-0.865946,0.268394,-0.246253,0.054837,-0.303726,-0.091044,0.008914,-0.076954
1.480000,1.480000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677706,0.255431,0.741952,-1.076299,-8.128828,-0.413455,-0.084602,-0.866265,0.267361,-0.246253,0.054837,-0.303726,-0.091044,0.008914,-0.076955
1.500000,1.500000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677707,0.255431,0.741040,-1.077599,-8.136570,-0.413556,-0.084109,-0.866584,0.266328,-0.246253,0.054837,-0.303726,-0.091044,0.008914,-0.076956
1.520000,1.520000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677707,0.255431,0.740125,-1.078896,-8.144307,-0.413656,-0.083616,-0.866900,0.265294,-0.246253,0.054837,-0.303726,-0.091043,0.008914,-0.076956
1.540000,1.540000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677707,0.255431,0.739206,-1.080190,-8.152047,-0.413755,-0.083122,-0.867216,0.264260,-0.246253,0.054837,-0.303726,-0.091043,0.008914,-0.076957
1.560000,1.560000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677708,0.255431,0.738285,-1.081483,-8.159787,-0.413854,-0.082629,-0.867531,0.263225,-0.246253,0.054837,-0.303726,-0.091042,0.008914,-0.076957
1.580000,1.580000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677708,0.255431,0.737360,-1.082773,-8.167525,-0.413952,-0.082135,-0.867844,0.262191,-0.246253,0.054837,-0.303726,-0.091042,0.008914,-0.076958
1.600000,1.600000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677708,0.255431,0.736433,-1.084061,-8.175265,-0.414050,-0.081641,-0.868156,0.261156,-0.246253,0.054837,-0.303726,-0.091041,0.008914,-0.076958
1.620000,1.620000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677708,0.255431,0.735502,-1.085347,-8.183005,-0.414147,-0.081147,-0.868467,0.260120,-0.246253,0.054837,-0.303726,-0.091041,0.008914,-0.076959
1.640000,1.640000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677708,0.255431,0.734568,-1.086630,-8.190745,-0.414243,-0.080653,-0.868777,0.259084,-0.246253,0.054837,-0.303726,-0.091040,0.008914,-0.076960
1.660000,1.660000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677709,0.255431,0.733632,-1.087912,-8.198486,-0.414339,-0.080159,-0.869085,0.258048,-0.246253,0.054837,-0.303726,-0.091040,0.008914,-0.076960
1.680000,1.680000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677709,0.255431,0.732692,-1.089191,-8.206227,-0.414435,-0.079665,-0.869392,0.257011,-0.246253,0.054837,-0.303725,-0.091040,0.008914,-0.076961
1.700000,1.700000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677709,0.255431,0.731749,-1.090468,-8.213966,-0.414529,-0.079171,-0.869698,0.255974,-0.246253,0.054837,-0.303726,-0.091039,0.008914,-0.076961
1.720000,1.720000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677709,0.255432,0.730804,-1.091743,-8.221710,-0.414624,-0.078676,-0.870003,0.254937,-0.246253,0.054837,-0.303725,-0.091039,0.008914,-0.076962
1.740000,1.740000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677709,0.255432,0.729855,-1.093015,-8.229451,-0.414717,-0.078182,-0.870306,0.253899,-0.246254,0.054837,-0.303726,-0.091038,0.008914,-0.076962
1.760000,1.760000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677709,0.255432,0.728903,-1.094286,-8.237193,-0.414810,-0.077687,-0.870608,0.252861,-0.246254,0.054837,-0.303725,-0.091038,0.008915,-0.076963
1.780000,1.780000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677709,0.255432,0.727948,-1.095554,-8.244932,-0.414902,-0.077193,-0.870909,0.251822,-0.246254,0.054837,-0.303725,-0.091038,0.008915,-0.076963
1.800000,1.800000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677709,0.255432,0.726990,-1.096819,-8.252667,-0.414994,-0.076698,-0.871209,0.250784,-0.246254,0.054837,-0.303725,-0.091037,0.008915,-0.076964
1.820000,1.820000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677709,0.255432,0.726029,-1.098083,-8.260407,-0.415085,-0.076203,-0.871507,0.249744,-0.246254,0.054837,-0.303725,-0.091037,0.008915,-0.076964
1.840000,1.840000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677710,0.255432,0.725065,-1.099344,-8.268148,-0.415176,-0.075708,-0.871805,0.248705,-0.246254,0.054837,-0.303725,-0.091037,0.008915,-0.076964
1.860000,1.860000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677710,0.255432,0.724098,-1.100602,-8.275887,-0.415266,-0.075213,-0.872100,0.247665,-0.246254,0.054837,-0.303725,-0.091037,0.008915,-0.076965
1.880000,1.880000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677709,0.255432,0.723128,-1.101859,-8.283627,-0.415355,-0.074717,-0.872395,0.246625,-0.246254,0.054837,-0.303725,-0.091036,0.008915,-0.076965
1.900000,1.900000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677709,0.255432,0.722155,-1.103113,-8.291368,-0.415444,-0.074222,-0.872689,0.245585,-0.246254,0.054837,-0.303725,-0.091036,0.008915,-0.076965
1.920000,1.920000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677710,0.255432,0.721179,-1.104365,-8.299105,-0.415532,-0.073727,-0.872981,0.244544,-0.246254,0.054837,-0.303725,-0.091036,0.008915,-0.076965
1.940000,1.940000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677709,0.255432,0.720200,-1.105614,-8.306845,-0.415620,-0.073231,-0.873272,0.243503,-0.246254,0.054837,-0.303725,-0.091036,0.008915,-0.076966
1.960000,1.960000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677710,0.255432,0.719218,-1.106861,-8.314585,-0.415707,-0.072735,-0.873562,0.242461,-0.246254,0.054837,-0.303725,-0.091035,0.008915,-0.076966
1.980000,1.980000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677710,0.255432,0.718233,-1.108106,-8.322326,-0.415793,-0.072240,-0.873850,0.241419,-0.246254,0.054837,-0.303725,-0.091035,0.008915,-0.076966
2.000000,2.000000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677710,0.255432,0.717245,-1.109349,-8.330065,-0.415879,-0.071744,-0.874137,0.240377,-0.246254,0.054837,-0.303725,-0.091035,0.008915,-0.076966
2.020000,2.020000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677710,0.255432,0.716254,-1.110589,-8.337807,-0.415964,-0.071248,-0.874424,0.239334,-0.246254,0.054837,-0.303725,-0.091035,0.008915,-0.076967
2.040000,2.040000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677710,0.255432,0.715261,-1.111827,-8.345546,-0.416049,-0.070752,-0.874708,0.238292,-0.246254,0.054837,-0.303725,-0.091035,0.008915,-0.076967
2.060000,2.060000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677710,0.255432,0.714264,-1.113062,-8.353288,-0.416133,-0.070255,-0.874992,0.237248,-0.246254,0.054837,-0.303725,-0.091035,0.008915,-0.076967
2.080000,2.080000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,-0.000000,0.677710,0.255432,0.713264,-1.114295,-8.361028,-0.416217,-0.069759,-0.875274,0.236205,-0.246254,0.054837,-0.303725,-0.091034,0.008915,-0.076967
2.100000,2.100000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677710,0.255432,0.712261,-1.115526,-8.368766,-0.416300,-0.069263,-0.875555,0.235161,-0.246254,0.054837,-0.303725,-0.091034,0.008915,-0.076967
2.120000,2.120000,null,0.000000,0.000000,-0.006776,-0.002554,-0.000024,0.000000,0.677710,0.255432,0.711256,-1.116754,-8.376507,-0.416382,-0.068766,-0.875835,0.234116,-0.246254,0.054837,-0.303725,-0.091034,0.008915,-0.076967
